ISIN,WKN,MarketingName,EDVKuerzel,PRIMARY_RIC,LupoxGruppe,KVNR,ListingXSTU,PROFILNAME,ListingTradeRebel
US6745991058,851921,Occidental Petroleum Corp.,OPC,OXY,AL,6166,1,Z_USA_Liq1_DETG,1
US6748705067,A2PFQU,Ocean Power Technologies Inc.,RUOC,RUOC,AS,6166,1,Z_USA_Liq2_TG,1
US6752321025,865291,OCEANEERING INTERNATIONAL INC.,OII,OII,AC,6166,1,Z_USA_Liq2_TG,0
US6757466064,A2QA2D,Ocwen Financial Corp.,OW0A,OW0A,AD,6166,1,Z_USA_Liq3_noDETG,0
US67575Y1091,A1JTAH,Oculus VisionTech Inc.,USF1,USF1,AT,6166,0,Z_USA_Liq3_noDETG,0
US67576A1007,A1180P,Ocular Therapeuticx Inc.,0OT,0OT,AT,6166,1,Z_USA_Liq2_TG,0
US67577C1053,A2PSZH,Ocugen Inc.,2H51,2H51,AS,6166,1,Z_USA_Liq2_TG,1
US67577R1023,A2QG4Z,Rexahn Pharmaceuticals Inc.,R3X1,R3X1,AL,6166,1,Z_USA_Liq2_TG,0
US6778641000,865311,Oil-Dri Corp. of America,O4D,O4D,AT,6166,1,Z_USA_Liq3_noDETG,0
US6780261052,588716,Oil States International Inc.,OI2,OIS,AC,6166,1,Z_USA_Liq2_TG,0
US6792951054,A2DNKR,Okta Inc.,0OK,0OK,AC,6166,1,Z_USA_Liq2_TG,1
US6795801009,923655,Old Dominion Freight Line Inc.,ODF,ODFL,AS,6166,1,Z_USA_Liq2_TG,1
US6800331075,883852,Old National Bancorp,ON1,ON1,AC,6166,1,Z_USA_Liq2_TG,0
US6802231042,883298,Old Republic International Corp.,ORJ,ORPI,AL,6166,1,Z_USA_Liq2_TG,1
US6806652052,851936,Olin Corp.,OLN,OLN,AL,6166,1,Z_USA_Liq2_TG,1
US6811161099,A14WW1,Ollie s Bargain Outlet Holdings Inc.,OL6,OL6,AC,6166,1,Z_USA_Liq2_TG,0
US68170A1088,A4193B,Omada Health Inc.,U76,U76,AD,6166,1,Z_USA_Liq2_TG,0
US6819191064,871706,Omnicom Group Inc.,OCN,OMC,AS,6166,1,Z_USA_Liq1_DETG,1
US6819361006,890454,Omega Healthcare Investors Inc.,WX4,OHI,AC,6166,1,Z_USA_Liq2_TG,1
US68213N1090,632313,Omnicell Inc.,OC9,OMCL,AL,6166,1,Z_USA_Liq2_TG,0
US6821431029,A0NBFF,Omeros Corp.,3O8,OMER,AC,6166,1,Z_USA_Liq2_TG,0
US6821891057,930124,ON Semiconductor Corp.,XS4,ONNN,AB,6166,1,Z_USA_Liq1_DETG,1
US68235P1084,A1XB2X,One Gas Inc.,OG9,OG9,AT,6166,1,Z_USA_Liq2_TG,0
US68236H2040,A2QLNR,Ondas Inc.,1B8,1B8,AL,6166,1,Z_USA_Liq2_TG,0
US6824061039,878237,ONE LIBERTY PROPERTIES INC.,O1A,O1A,AL,6166,1,Z_USA_Liq3_noDETG,0
US68247Q2012,A40ZAX,'111 Inc. (ADRs),8110,8110y,AF,6166,1,Z_ASIA_Liq2_TG,0
US68247W1099,A2JDGD,One Stop Systems Inc.,5MU,5MU,AT,6166,1,Z_USA_Liq2_TG,0
US6826801036,911060,Oneok Inc.,ONK,OKE,AS,6166,1,Z_USA_Liq1_DETG,1
US68268W1036,A2ABC0,OneMain Holdings Inc.,0S1,0S1,AL,6166,1,Z_USA_Liq2_TG,0
US68278B1070,A3DPH2,Onestream Inc.,K4F,K4F,AL,6166,1,Z_USA_Liq2_TG,0
US68287N1000,A2JNEB,OneSpan Inc.,VDY,VDYG,AC,6166,1,Z_USA_Liq2_TG,0
US6833441057,A2PUFT,Onto Innovation Inc.,NNM,NNM,AC,6166,1,Z_USA_Liq2_TG,1
US68339B1044,A2QMN0,ON24 Inc.,6X1,6X1,AC,6166,1,Z_USA_Liq2_TG,0
US6837121036,A2QHR0,Opendoor Technologies Inc.,25M,25M,AC,6166,1,Z_USA_Liq2_TG,1
US68373M1071,A2JRLX,Opera Ltd. (ADRs),2V8,2V8y,AY,6166,1,Z_EU_Liq2_TG,0
US68375N1037,A0MUUJ,Opko Health Inc.,XCY,OPK,AC,6166,1,Z_USA_Liq2_TG,0
US68376D1046,A2PSPF,Oportun Financial Corp.,4L0,4L0,AL,6166,1,Z_USA_Liq3_noDETG,0
US68384X2099,A1411R,Optex Systems Holdings Inc.,X62,X62,AD,6166,1,Z_USA_Liq3_noDETG,0
US68389X1054,871460,Oracle Corp.,ORC,ORCL,AS,6166,1,Z_USA_Liq1_DETG,1
US68403P2039,A1CTNU,Oramed Pharmaceuticals Inc.,OJU1,OJU1,AC,6166,1,Z_USA_Liq2_TG,0
US68404L2016,A2PZEY,Option Care Health Inc.,MM6A,MM6A,AL,6166,1,Z_USA_Liq2_TG,0
US6840601065,A1W1L6,Orange S.A. (ADRs),FTE1,FTE1y,AY,6166,1,Z_EU_Liq3_noDETG,0
US68554V1089,881351,Orasure Technologies Inc.,EP3,OSUR,AC,6166,1,Z_USA_Liq2_TG,0
US68571X3017,A3DR6C,Orchid Island Capital Inc.,45U0,45U0,AC,6166,1,Z_USA_Liq2_TG,0
US68621F1021,A2PA31,Organogenesis Holdings Inc.,2PQ,2PQ,AC,6166,1,Z_USA_Liq2_TG,0
US68622D1063,A3CTJR,Origin Materials Inc.,5ER,5ER,AL,6166,1,Z_USA_Liq2_TG,0
US68622P1093,A2P208,ORIC Pharmaceuticals Inc.,4TZ,4TZ,AC,6166,1,Z_USA_Liq2_TG,0
US68622V1061,A3CPKP,Organon & Co.,7XP,7XP,AS,6166,1,A_TradeRebel_HG3US,1
US68628V3087,A0NDW6,Orion Marine Group Inc.,0OM,0OM,AL,6166,1,Z_USA_Liq2_TG,0
US68629Y1038,A3C684,Orion Office REIT Inc.,OY9,OY9,AC,6166,1,Z_USA_Liq2_TG,0
US6863301015,929254,ORIX Corp. (ADRs),OIXA,OIXA,AL,6166,1,Z_USA_Liq3_noDETG,0
US6863311097,A0DPEY,Orkla ASA (ADRs),OKL0,OKL0y,AY,6166,1,Z_EU_Liq3_noDETG,0
US6866881021,A0DK9X,Ormat Technologies Inc.,HNM,HNM,AC,6166,1,Z_USA_Liq2_TG,1
US68750L1026,A2H652,Orsted A/S (ADRs),D2G1,D2G1y,AY,6166,0,Z_EU_Liq3_noDETG,0
US68752L1008,A2JAAV,OrthoPediatrics Corp.,2X7,2X7,AD,6166,1,Z_USA_Liq3_noDETG,0
US6876041087,A3DPH3,Oruka Therapeutics Inc.,HQ1,HQ1,AL,6166,1,Z_USA_Liq2_TG,0
US6877931096,A2QQXK,Oscar Health Inc.,9VY,9VY,AD,6166,1,Z_USA_Liq2_TG,0
US6882392011,870494,Oshkosh Corp.,OK3,OTRK,AT,6166,1,Z_USA_Liq2_TG,0
US68902V1070,A2P1UZ,Otis Worldwide Corp.,4PG,4PG,AL,6166,1,Z_USA_Liq1_DETG,1
US6896481032,919111,Otter Tail Corp.,OT4,OTTR,AC,6166,1,Z_USA_Liq2_TG,0
US69002R1032,A3CV8N,Outbrain Inc.,852,852,AC,6166,1,Z_USA_Liq2_TG,0
US69012T3059,A4046T,Outlook Therapeutics Inc.,41O,41O,AC,6166,1,Z_USA_Liq2_TG,0
US6903701018,645086,Beyond Inc.,OVER,OVERG,AL,6166,1,Z_USA_Liq2_TG,0
US6904691010,A2DQ8S,Ovid Therapeutics Inc.,1OT,1OT,AL,6166,1,Z_USA_Liq2_TG,0
US69047Q1022,A2PYY3,Ovintiv Inc.,47Q,47Q,AT,6166,1,Z_USA_Liq2_TG,0
US6907321029,904611,Owens & Minor Inc.,6OM,6OM,AC,6166,1,Z_USA_Liq2_TG,0
US6907421019,A0LCN9,Owens Corning Inc.,O5Q,OC,AC,6166,1,Z_USA_Liq2_TG,0
US6914973093,859547,Oxford Industries Inc.,OXD,OXM,AL,6166,1,Z_USA_Liq2_TG,0
US6915438476,A41EJT,Oxford Lane Capital Corp.,4RQ1,4RQ1,AL,6166,1,Z_USA_Liq2_TG,0
US69181V1070,A2JG23,Oxford Square Capital Corp.,22T,22T,AC,6166,1,Z_USA_Liq2_TG,0
US69318G1067,A1J9SG,PBF Energy Inc.,PEN,PEN1,AS,6166,1,Z_USA_Liq2_TG,1
US69318J1007,912670,PC Connection Inc.,PCC,PCCC,AL,6166,1,Z_USA_Liq3_noDETG,0
US6932821050,541307,PDF Solutions Inc.,PD9,PDFS,AT,6166,1,Z_USA_Liq2_TG,0
US69331C1080,851962,PG & E Corp.,PCG,PCG,AS,6166,1,Z_USA_Liq1_DETG,1
US69343T1079,A140CF,PJT Partners Inc.,1PJ,1PJ,AL,6166,1,Z_USA_Liq2_TG,0
US69344D4088,A2APXA,PLDT Inc. (ADRs),PLO,TELy,AC,6166,1,Z_USA_Liq2_TG,0
US6934751057,867679,The PNC Financial Services Group Inc.,PNP,PNC,AL,6166,1,Z_USA_Liq1_DETG,1
US6934831099,893094,POSCO (ADRs),PKX,PKXy,AE,6166,1,Z_ASIA_Liq3_noDETG,0
US69349H1077,529983,PNM Resources Inc.,98P,98P,AC,6166,1,Z_USA_Liq2_TG,0
US6935061076,852026,PPG Industries Inc.,PPQ,PPG,AS,6166,1,Z_USA_Liq2_TG,1
US69351T1060,895250,PPL Corp.,PP9,PPL,AB,6166,1,A_TradeRebel_HG3US,1
US69354A2033,A2AHAN,PPC Ltd. (ADRs),OZVA,OZVAy,AD,6166,1,Z_noMM,0
US6936561009,A1JHA5,PVH Corp.,PVH,PVH,AC,6166,1,Z_USA_Liq2_TG,1
US69366J2006,A1W0MW,PTC Therapeutics Inc.,BH3,BH3,AC,6166,1,Z_USA_Liq3_noDETG,0
US69370C1009,A1H9GN,PTC Inc.,PMTA,PMTA,AL,6166,1,Z_USA_Liq1_DETG,1
US6937181088,861114,Paccar Inc.,PAE,PCAR,AL,6166,1,Z_USA_Liq1_DETG,1
US69404D1081,A1C3EQ,Pacific Biosciences of California Inc.,P09,PACB,AC,6166,1,Z_USA_Liq2_TG,1
US6951271005,A1H68T,Pacira Pharmaceuticals Inc.,82P,PCRX,AL,6166,1,Z_USA_Liq2_TG,0
US6951561090,932483,Packaging Corp. of America,PKA,PKG,AC,6166,1,Z_USA_Liq2_TG,1
US69553P1003,A2PF9K,PagerDuty Inc.,2TY,2TY,AC,6166,1,Z_USA_Liq2_TG,0
US69608A1088,A2QA4J,Palantir Technologies Inc.,PTX,PTXG,AB,6166,1,Z_USA_Liq1_DETG,1
US6974351057,A1JZ0Q,Palo Alto Networks Inc.,5AP,5AP,AL,6166,1,Z_USA_Liq1_DETG,1
US6976602077,A0LEB0,Pampa Energia S.A. (GDRs),9PAA,9PAAq,AC,6166,1,Z_USA_Liq2_TG,1
US69832A3041,A408D6,Panasonic Holdings Corp. ADR,MAT,MATy,AG,6166,1,Z_ASIA_Liq3_noDETG,0
US6988131024,896795,Papa John's International Inc.,PP1,PZZA,AC,6166,1,Z_USA_Liq2_TG,0
US6988841036,867279,PAR Technology Corp.,35U,35U,AL,6166,1,Z_USA_Liq2_TG,0
US69888T2078,A12CUR,Par Pacific Holdings Inc.,61P,61P,AC,6166,1,Z_USA_Liq2_TG,0
US69924M1099,A14Q9C,Paramount Gold Nevada Corp.,P9G,P9G,AC,6166,1,Z_USA_Liq2_TG,0
US69932A2042,A412AL,Paramount Skydance Corp.,63G,63G,AD,6166,1,Z_USA_Liq2_TG,1
US70014A1043,A2PN0J,Park Aerospace Corp,PKE,PKE,AL,6166,1,Z_USA_Liq3_noDETG,0
US7002153044,A0KEQ1,Park City Group Inc.,PJ4A,PJ4A,AD,6166,1,Z_USA_Liq3_noDETG,0
US7005171050,A2AQ45,Park Hotels & Resorts Inc.,HIP,HIPG,AC,6166,1,Z_USA_Liq2_TG,0
US7010941042,855950,Parker-Hannifin Corp.,PAR,PH,AB,6166,1,Z_USA_Liq1_DETG,1
US70202L1026,A2PJFZ,Parsons Corp.,59P,59P,AL,6166,1,Z_USA_Liq2_TG,0
US7033431039,873181,Patrick Industries Inc.,PK2,PATK,AT,6166,1,Z_USA_Liq2_TG,0
US7034811015,905153,Patterson-UTI Energy Inc.,PE1,PTEN,AL,6166,1,Z_USA_Liq2_TG,0
US7043261079,868284,Paychex Inc.,PCX,PAYX,AB,6166,1,Z_USA_Liq1_DETG,1
US70432V1026,A1XFVG,Paycom Software Inc.,0PY,0PY,AC,6166,1,A_TradeRebel_HG3US,1
US70438V1061,A1XE9W,Paylocity Holding Corp.,0P7,0P7,AC,6166,1,Z_USA_Liq2_TG,0
US70450Y1038,A14R7U,PayPal Holdings Inc.,2PP,2PP,AB,6166,1,Z_USA_Liq1_DETG,1
US70451X1046,A3CTHF,Payoneer Global Inc.,915,915,AL,6166,1,Z_USA_Liq2_TG,0
US7045511000,A2DPT7,Peabody Energy Corp.,PBE,PBEG,AL,6166,1,Z_USA_Liq2_TG,1
US70465T1079,A2PF3F,PDS Biotechnology Corp.,EU6,EU6,AL,6166,1,Z_USA_Liq2_TG,0
US70509V1008,A0YF1P,Pebblebrook Hotel Trust,PD0,PD0,AD,6166,1,Z_USA_Liq3_noDETG,0
US7055731035,901951,Pegasystems Inc.,PEA,PEGA,AC,6166,1,Z_USA_Liq2_TG,0
US70614W1009,A2PR0M,Peloton Interactive Inc.,2ON,2ON,AC,6166,1,A_TradeRebel_HG3US,1
US7075691094,905441,Penn National Gaming Inc.,PN1,PN1,AL,6166,1,Z_USA_Liq2_TG,1
US70805E1091,A2PRK9,The Pennant Group Inc.,1ZU,1ZU,AT,6166,1,Z_USA_Liq2_TG,0
US70931T1034,A0Q4ZU,PennyMac Mortgage Investment Trust,8PM,8PM,AT,6166,1,Z_USA_Liq2_TG,0
US70959W1036,A0MWJE,Penske Automotive Group Inc.,UA9,PAG,AC,6166,1,Z_USA_Liq2_TG,0
US70975L1070,A14Y65,Penumbra Inc.,0P8,0P8,AC,6166,1,Z_USA_Liq2_TG,0
US7134481081,851995,"PepsiCo, Inc.",PEP,PEP,AS,6166,1,Z_USA_Liq1_DETG,1
US71363P1066,A2PXSY,Perdoceo Education Corp. ,CE1,CE1G,AL,6166,1,Z_USA_Liq3_noDETG,0
US71377A1034,A140K1,Performance Food Group Co.,P5F,P5F,AD,6166,1,Z_USA_Liq3_noDETG,0
US7140461093,850943,PerkinElmer Inc.,PKN,PKNG,AS,6166,1,Z_USA_Liq2_TG,1
US7141572039,A1W5VC,Perma-Fix Environmental Services Inc.,PFX1,PFX1,AL,6166,1,Z_USA_Liq2_TG,0
US7141671039,A2DNTL,Perma-Pipe International Holdings Inc.,MF3,MFRI,AD,6166,1,Z_USA_Liq3_noDETG,0
US71424F1057,A3DTTK,Permian Resources Corporation.,YZ8,YZ8,AT,6166,1,Z_USA_Liq2_TG,0
US7142643060,A3C69T,Pernod-Ricard S.A. (ADRs),PER0,PER0y,AY,6166,1,Z_EU_Liq3_noDETG,0
US71535D1063,A2PLTK,Personalis Inc.,04X,04X,AL,6166,1,Z_USA_Liq2_TG,0
US7156841063,898255,PT Telekomunikasi Ind. Tbk (ADRs),PTI,TLKy,AC,6166,1,Z_USA_Liq2_TG,0
US71601V1052,A2QL60,Petco Health+Wellness Co.Inc.,7G9,7G9,AL,6166,1,Z_USA_Liq2_TG,0
US7163821066,121843,"PetMed Express,Inc.",PQM,PETS,AC,6166,1,Z_USA_Liq2_TG,0
US71645Y2063,A40AS3,Vibra Energia S.A. ADR,V5F0,V5F0y,AD,6166,0,Z_noMM,0
US71654V1017,615375,Petroleo Brasileiro S.A. - Petrobras (ADRs),PJX,PETy,AC,6166,1,Z_USA_Liq2_TG,1
US71654V4086,541501,Petroleo Brasileiro S.A. (ADRs),PJXA,PBRy,AC,6166,1,Z_USA_Liq2_TG,1
US7170811035,852009,Pfizer Inc.,PFE,PFE,AB,6166,1,Z_USA_Liq1_DETG,1
US71716E1055,A2QLQY,Pharming Group N.V. (ADRs),PHG,PHGGy,AY,6166,1,Z_EU_Liq3_noDETG,0
US71742Q1067,A1WZ6P,Phibro Animal Health Corp.,PB8,PB8,AC,6166,1,Z_USA_Liq2_TG,0
US7181721090,A0NDBJ,Philip Morris International Inc.,4I1,4I1,AS,6166,1,Z_USA_Liq1_DETG,1
US71844V2016,A3CU4U,Phillips Edison & CO. Inc.,9R4,9R4,AT,6166,1,Z_USA_Liq2_TG,0
US7185461040,A1JWQU,Phillips 66,R66,PSX,AS,6166,1,Z_USA_Liq1_DETG,1
US71880K1016,A3EMJQ,Phinia Inc.,3A6,3A6,AT,6166,1,Z_USA_Liq2_TG,0
US71910C2026,A3DM9U,Phoenix New Media Ltd. (ADR),1PX,1PX,AL,6166,1,Z_USA_Liq2_TG,0
US7194051022,879430,Photronics Inc.,PQ2,PLAB,AC,6166,1,Z_USA_Liq2_TG,0
US71944F1066,A2PMY3,Phreesia Inc.,19P,19P,AL,6166,1,Z_USA_Liq2_TG,0
US71948P2092,A404G9,Phunware Inc.,2RJA,2RJA,AC,6166,1,Z_USA_Liq2_TG,1
US72147K1088,A0YJBW,Pilgrim's Pride Corp.,6PP,6PP,AC,6166,1,Z_USA_Liq2_TG,0
US72201Y1010,A1T7JA,Pimco Dynamic Income Fund,1KF,1KF,AC,6166,1,Z_USA_Liq3_noDETG,0
US7223041028,A2JRK6,PDD Holdings Inc. (ADRs),9PDA,9PDAy,AY,6166,1,Z_EU_Liq2_TG,1
US7234841010,853915,Pinnacle West Capital Corp.,PWC,PNW,AL,6166,1,Z_USA_Liq2_TG,1
US72352L1061,A2PGMG,Pinterest Inc.,2U9,2U9,AT,6166,1,Z_USA_Liq2_TG,0
US7240781002,A0BLBX,Piper Jaffray Co.,PJR,PJR,AC,6166,1,Z_USA_Liq2_TG,0
US7244791007,852025,Pitney-Bowes Inc.,PBW,PBI,AC,6166,1,Z_USA_Liq2_TG,0
US72581M4042,A418SM,Pixelworks Inc.,PXL,PXLG,AT,6166,1,Z_USA_Liq2_TG,0
US72703H1014,A14U2K,Planet Fitness Inc.,3PL,3PL,AT,6166,1,Z_USA_Liq2_TG,0
US72703X1063,A3C84C,Planet Labs PBC,85H1,85H1,AT,6166,1,Z_USA_Liq2_TG,0
US72707C1080,A3ERJQ,Planet 13 Holdings Inc.,Y7Q,Y7Q,AT,6166,1,Z_USA_Liq3_noDETG,0
US72815L1070,A2QMJZ,Playtika Holding Corp.,8II,8II,AE,6166,1,Z_ASIA_Liq2_TG,0
US7291321005,911990,Plexus Corp.,PX4,PLXS,AL,6166,1,Z_USA_Liq2_TG,0
US7291391057,A2P4YV,Pliant Therapeutics Inc.,9PT,9PT,AC,6166,1,Z_USA_Liq2_TG,0
US72919P2020,A1JA81,Plug Power Inc.,PLUN,PLUN,AS,6166,1,Z_USA_Liq1_DETG,1
US7310681025,893819,Polaris Industries Inc.,PL6,PL6,AL,6166,1,Z_USA_Liq2_TG,0
US7311054099,A41TQY,Polestar Automotive Holding UK PLC (ADR),A4N4,A4N4y,AD,6166,1,Z_USA_Liq3_noDETG,1
US73278L1052,A0JMVJ,Pool Corp.,SP1,SP1,AS,6166,1,A_TradeRebel_HG3US,1
US7329081084,A40VVU,Pony AI Inc. (ADR),08X,08Xy,AF,6166,1,Z_ASIA_Liq2_TG,1
US7332451043,A2QK2W,Porch Group Inc.,32RD,32RD,AT,6166,1,Z_USA_Liq2_TG,0
US73328P1066,PAH0AD,Porsche Automobil Holding SE (ADRs),PAHA,PAHGy,GW,6183,1,Z_EU_Liq3_noDETG,1
US7365088472,A0JK32,Portland General Electric Co.,49P,POR,AT,6166,1,Z_USA_Liq2_TG,0
US7374461041,A1JS25,Post Holdings Inc.,2PO,2PO,AC,6166,1,Z_USA_Liq2_TG,0
US73757R1023,A2PJPC,Postal Realty Trust Inc.,2WP,2WP,AL,6166,1,Z_USA_Liq3_noDETG,0
US7391281067,865628,POWELL INDUSTRIES INC.,PW2,PW2,AL,6166,1,Z_USA_Liq2_TG,1
US7392761034,911299,Power Integrations Inc.,PWI,POWI,AC,6166,1,Z_USA_Liq2_TG,1
US73931J1097,A2PS8H,Powerfleet Inc.,3LO,3LO,AC,6166,1,Z_USA_Liq2_TG,0
US73933G2021,A1WZUH,Power Solutions Intl Inc.,VE9,VE9G,AL,6166,1,Z_USA_Liq2_TG,0
US74017N1054,A2PZG1,Precigen Inc.,I5X,I5X,AL,6166,1,Z_USA_Liq2_TG,0
US74019P2074,A400AS,Precision BioSciences Inc.,PBS0,PBS0,AT,6166,1,Z_USA_Liq2_TG,0
US7404441047,A0B8P4,Preformed Line Products Co.,P4L,P4L,AT,6166,1,Z_USA_Liq2_TG,0
US74144T1088,870967,T. Rowe Price Group Inc.,TR1,TROW,AL,6166,1,Z_USA_Liq1_DETG,1
US7415111092,915929,Pricesmart Inc.,PS8,PSMT,AL,6166,1,Z_USA_Liq2_TG,0
US74164F1030,A0Q78W,Primoris Services Corp.,1PM,1PM,AC,6166,1,Z_USA_Liq2_TG,0
US74164M1080,A1CVKD,Primerica Inc.,PI7,PRI,AL,6166,1,Z_USA_Liq2_TG,0
US74251V1026,694660,Principal Financial Group Inc.,PG4,PFGF,AC,6166,1,Z_USA_Liq2_TG,1
US74265M2052,A1C0JP,Pro-Dex Inc.,PDXN,PDEX,AD,6166,1,Z_USA_Liq3_noDETG,0
US7427181091,852062,The Procter & Gamble Co.,PRG,PG,AB,6166,1,Z_USA_Liq1_DETG,1
US74275G1076,A2JRQV,Priority Technology Holdings Inc.,60W,60W,AT,6166,1,Z_USA_Liq2_TG,0
US74275K1088,A2P1MS,Procore Technologies Inc.,5PT,5PT,AL,6166,1,Z_USA_Liq2_TG,0
US7433121008,884284,Progress Software Corp.,PGR,PRGS,AL,6166,1,Z_USA_Liq2_TG,0
US7433151039,865496,Progressive Corp.,PGV,PGR,AC,6166,1,Z_USA_Liq2_TG,1
US74340W1036,A1JBD1,Prologis Inc.,POJN,POJA,AC,6166,1,Z_USA_Liq2_TG,1
US7434762024,A1J7JT,ProSiebenSat.1 Media SE (ADRs),PSMA,PSMAy,GC,6183,1,Z_USA_Liq3_noDETG,1
US74348T1025,A0B746,Prospect Capital Corp.,RK8,PSEC,AL,6166,1,Z_USA_Liq2_TG,1
US74365A3095,A2PWSL,Protalix BioTherapeutics Inc.,PBDA,PBDA,AC,6166,1,Z_USA_Liq2_TG,0
US74365P1084,A2PRLA,Prosus N.V. (ADRs),1YL,1YLy,AY,6166,1,Z_EU_Liq3_noDETG,0
US74365U1079,A2P4JE,Protara Therapeutics Inc.,1KPA,1KPA,AC,6166,1,Z_USA_Liq2_TG,0
US7437131094,A1JUHT,Proto Labs Inc.,PRZ,PRZ1,AC,6166,1,Z_USA_Liq2_TG,0
US7443201022,764959,Prudential Financial Inc.,PLL,PUFCX,AS,6166,1,Z_USA_Liq2_TG,1
US74440L1061,A1T8LA,Prysmian S.p.A. (ADRs),AEU0,AEU0y,AD,6166,1,Z_USA_Liq3_noDETG,0
US7445731067,852070,Public Service Enterprise Group Inc.,PSE,PEG,AL,6166,1,Z_USA_Liq1_DETG,1
US74460D1090,867609,Public Storage,PUP,PSA,AC,6166,1,Z_USA_Liq2_TG,1
US74463M1062,577952,Publicis Groupe S.A. (ADRs),PU41,PU41y,AL,6166,1,Z_USA_Liq3_noDETG,0
US7458481014,A2P1AF,Pulmonx Corp.,4NI,4NI,AL,6166,1,Z_USA_Liq2_TG,0
US74584P3010,A3DWEE,Pulmatrix Inc.,2PU,2PU,AC,6166,1,Z_USA_Liq2_TG,0
US7458671010,854435,Pulte Group Inc.,PU7,PHM,AL,6166,1,Z_USA_Liq2_TG,1
US74587B1017,A2AMY9,Pulse Biosciences Inc.,6L8,6L8,AL,6166,1,Z_USA_Liq2_TG,0
US74589A1016,A2P4JB,Puma SE (ADRs),PUMA,PUMAy,GK,6183,1,Z_EU_Liq3_noDETG,1
US74624M1027,A14YFN,Everpure Inc,6PU,6PU,AL,6166,1,Z_USA_Liq2_TG,1
US7469641051,A4ZZ0Z,Q32 Bio Inc.,DB0,DB0,AT,6166,1,Z_USA_Liq2_TG,0
US74727A1043,908962,QCR Holdings Inc.,3PE,3PE,AD,6166,1,Z_USA_Liq3_noDETG,0
US7473011093,A1C12H,Quad Graphics Inc.,QGU,QGU,AL,6166,1,Z_USA_Liq2_TG,0
US7473161070,865108,Quaker Houghton Corp.,QUC,KWR,AT,6166,1,Z_USA_Liq2_TG,0
US74736K1016,A12CY9,Qorvo Inc.,2QO,2QO,AC,6166,1,A_TradeRebel_HG3US,1
US74736L1098,A1XEYE,Q2 Holdings Inc.,0Q2,0Q2,AC,6166,1,Z_USA_Liq2_TG,0
US74738G1085,A2PTGZ,Quadient S.A. (ADRs),NEQ0,NEQ0y,AD,6166,1,Z_USA_Liq3_noDETG,0
US74743L1008,A41FSG,Qnity Electronics Inc.,Z5O,Z5O,AL,6166,1,Z_USA_Liq3_noDETG,1
US7475251036,883121,QUALCOMM Inc.,QCI,QCOM,AB,6166,1,Z_USA_Liq1_DETG,1
US74758T3032,A1J423,Qualys Inc.,3L7A,3L7A,AC,6166,1,Z_USA_Liq2_TG,0
US7476191041,A0MV6A,Quanex Building Products Corp.,4Q2,NXa,AC,6166,1,Z_USA_Liq2_TG,0
US74762E1029,912294,Quanta Services Inc.,QAA,PWR,AS,6166,1,Z_USA_Liq2_TG,1
US74767V1098,A2QJX9,QuantumScape Corporation,5QZ0,5QZ0,AD,6166,1,Z_USA_Liq2_TG,0
US7477981069,A2H5CY,Qudian Inc. (ADRs),1QU,1QU,AF,6166,1,Z_ASIA_Liq2_TG,0
US7479066000,A40M9N,Quantum Corp.,QNT,Fehlt,AS,6166,1,Z_USA_Liq2_TG,1
US74834L1008,904533,Quest Diagnostics Inc.,QDI,DGX,AC,6166,1,Z_USA_Liq2_TG,1
US74836W2035,A2APZJ,Quest Resource Holding Corp.,5ZK,5ZK,AC,6166,1,Z_USA_Liq2_TG,0
US74837P4054,A2PXKK,QuickLogic Corp.,QKL1,QKL1,AL,6166,1,Z_USA_Liq2_TG,0
US74874Q1004,A0RDUR,QuinStreet Inc.,5Q8,QNST,AC,6166,1,Z_USA_Liq2_TG,0
US74915M6057,A41BJX,QVC Group Inc.,LB30,LB30,AD,6166,1,Z_USA_Liq2_TG,1
US74934Q1085,A119ZB,RCI Hospitality Holdings Inc.,RIK,RIK,AC,6166,1,Z_USA_Liq2_TG,0
US7495521053,924447,RF Industries Ltd.,RF5,RF5,AD,6166,1,Z_USA_Liq3_noDETG,0
US7496071074,857241,RLI Corp.,RL1,RL1,AC,6166,1,Z_USA_Liq2_TG,0
US7496601060,869766,RPC Inc.,RLD,RES,AT,6166,1,Z_USA_Liq2_TG,0
US74967R1068,A1436S,RMR Group Inc.,26R,26R,AL,6166,1,Z_USA_Liq3_noDETG,0
US74967X1037,A2DJTU,RH Inc.,RS1,RS1,AL,6166,1,Z_USA_Liq1_DETG,1
US7496851038,863462,RPM International Inc.,RP8,RPM,AC,6166,1,Z_USA_Liq2_TG,0
US74969N1037,A2QMDC,RLX Technology Inc. (ADRs),3CM,3CMy,AC,6166,1,Z_USA_Liq2_TG,0
US74973Y1038,A2AFZX,RTL Group S.A. (ADRs),RRTU,RRTUy,GK,6183,1,Z_USA_Liq3_noDETG,1
US74975E3036,879513,RWE AG (ADRs),RWEA,RWEGy,GZ,6183,1,Z_EU_Liq3_noDETG,1
US74982T1034,A3DX25,RXO Inc.,N9Q,N9Q,AC,6166,1,Z_USA_Liq2_TG,0
US7502361014,885069,Radian Group Inc.,RAG,RDN,AC,6166,1,Z_USA_Liq2_TG,0
US75025X1000,A1H7BU,Radiant Logistics Inc.,3GT,3GT,AL,6166,1,Z_USA_Liq2_TG,0
